observation_uuid,start_lat,start_lon,start_code_postal,end_lat,end_lon,end_code_postal,rain,heat,day_of_week,hour,minute,fee,restaurant.id,customer.id,time.driving,time.biking,is_weekend,timestamp,haversine
e5007181-5481-b307-993c-47c3f953249a,48.8474,2.3179,75007,48.8793,2.3171,75008,7,6,Friday,14,18,2.79,48.8474_2.3179,48.8793_2.3171,695.4,1281.3,0,138,3.5476057607247724
984a2ba3-6e83-2e1c-7aea-f473182c571c,48.8607,2.3029,75007,48.8556,2.3084,75007,7,2,Wednesday,14,3,1.19,48.8607_2.3029,48.8556_2.3084,238.5,298.7,0,123,0.6953400538382899
5df56b6f-1a6e-b238-ad0d-15252aa092ae,48.8198,2.3503,75013,48.8571,2.3295,75007,6,7,Tuesday,13,27,2.99,48.8198_2.3503,48.8571_2.3295,883.5,1440.0,0,87,4.418115823781758
3295ba69-f987-3b5e-08df-c975a4fd9204,48.8682,2.3508,75002,48.8478,2.3298,75006,8,1,Monday,12,19,1.39,48.8682_2.3508,48.8478_2.3298,687.6,1044.8,0,19,2.739678481164516
f7b9819d-e818-07cd-80a1-c19ce19b6dd7,48.8475,2.4021,75012,48.8647,2.3558,75003,8,5,Thursday,12,9,2.29,48.8475_2.4021,48.8647_2.3558,859.0,1237.6,0,9,3.8899947975591367
4037fffa-14b8-317e-7555-5ded8ea5e386,48.8737,2.3903,75020,48.8769,2.3632,75010,6,0,Monday,13,29,1.39,48.8737_2.3903,48.8769_2.3632,558.7,719.8,0,89,2.013592928822679
1662cd63-4b10-b8e0-210d-8698368f215b,48.8761,2.3061,75008,48.8817,2.3156,75017,4,8,Monday,12,3,1.09,48.8761_2.3061,48.8817_2.3156,330.8,594.0,0,3,0.9329377538913598
c67518c9-5e19-d2bd-028f-1175eb59d49f,48.8766,2.2832,75016,48.8464,2.3046,75015,1,8,Sunday,13,49,2.59,48.8766_2.2832,48.8464_2.3046,776.9,1406.1,1,109,3.7050640107746116
90ebda85-b9f7-303a-16e4-dd6a125ac749,48.8301,2.3045,75015,48.822,2.3336,75014,9,2,Wednesday,12,14,1.39,48.8301_2.3045,48.822_2.3336,563.9,881.0,0,14,2.312845297666433
ef1cc4d8-e21d-8459-194e-36b30e016456,48.839,2.3497,75005,48.8361,2.3022,75015,4,0,Saturday,12,24,3.39,48.839_2.3497,48.8361_2.3022,763.2,1185.1,1,24,3.4913620230840015
fb21f62d-5620-f2de-8245-00dbebdb7c95,48.8641,2.3536,75003,48.8812,2.3407,75009,8,2,Monday,14,25,1.99,48.8641_2.3536,48.8812_2.3407,532.5,821.3,0,145,2.122636577380512
86fe0ded-fe38-784b-f489-362c10345193,48.8733,2.3594,75010,48.8671,2.3488,75002,7,0,Monday,12,57,0.99,48.8733_2.3594,48.8671_2.3488,451.3,418.2,0,57,1.0374769233025694
623fc5b9-976d-9953-247f-1aaf5875de0f,48.8681,2.3468,75002,48.8677,2.3965,75020,7,0,Wednesday,13,7,1.89,48.8681_2.3468,48.8677_2.3965,753.4,1112.0,0,67,3.6355202039741217
82a91237-490c-3127-c573-1c99c6d82ceb,48.8468,2.3001,75015,48.8623,2.2822,75016,1,3,Sunday,12,51,1.79,48.8468_2.3001,48.8623_2.2822,606.9,904.3,1,51,2.1646358678364437
60e63d0e-8f8b-36e4-06fa-11b492294b0b,48.8227,2.3467,75013,48.8291,2.3779,75013,2,2,Tuesday,13,7,1.69,48.8227_2.3467,48.8291_2.3779,453.9,753.6,0,67,2.3923021842303145
6f94ed84-4cb0-ff1b-b6eb-3b81b26d1e8a,48.8753,2.3415,75009,48.8478,2.3298,75006,2,7,Thursday,12,38,1.79,48.8753_2.3415,48.8478_2.3298,862.1,1041.2,0,38,3.175387617514616
30bcab0e-d857-0102-55d4-4936a1515607,48.8294,2.3222,75014,48.8241,2.355,75013,9,8,Friday,14,3,1.49,48.8294_2.3222,48.8241_2.355,624.6,771.2,0,123,2.4723565178203484
bd9c4b4c-789a-fb57-a4d5-412d60be768b,48.8283,2.3526,75013,48.8373,2.3975,75012,4,0,Wednesday,14,39,2.69,48.8283_2.3526,48.8373_2.3975,769.7,1177.2,0,159,3.4354529162146066
5fd65f49-d329-0b13-ac23-4f140f4c96d1,48.8426,2.2529,75016,48.848,2.2968,75015,2,7,Wednesday,14,36,2.39,48.8426_2.2529,48.848_2.2968,721.2,1253.6,0,156,3.2680986631311852
771a0a12-2a6c-56cb-2a63-0fd171cf539d,48.8227,2.3467,75013,48.8319,2.3798,75013,0,7,Friday,14,14,1.99,48.8227_2.3467,48.8319_2.3798,480.4,836.8,0,134,2.6301265080180647
b29c467d-2b5f-6932-91dc-59efeb21a3f6,48.8371,2.3228,75014,48.8413,2.3541,75005,2,3,Wednesday,13,58,1.39,48.8371_2.3228,48.8413_2.3541,508.6,843.5,0,118,2.3378366631671703
2f7cf76a-863d-18c9-d60b-d6f7367a120c,48.8766,2.2832,75016,48.8752,2.2833,75016,0,9,Monday,12,12,0.59,48.8766_2.2832,48.8752_2.2833,107.3,76.5,0,12,0.15584479775975912
7c23bbfc-0490-642f-db5b-f01f3d75489a,48.8716,2.3906,75020,48.8547,2.4107,75020,0,3,Thursday,13,19,2.39,48.8716_2.3906,48.8547_2.4107,484.9,779.6,0,79,2.386053733639159
0a06c083-e848-ca50-1524-7332c4f56173,48.8903,2.3455,75018,48.8679,2.2923,75016,1,0,Saturday,13,42,3.69,48.8903_2.3455,48.8679_2.2923,911.5,1607.2,1,102,4.619414824339163
ca6cb87c-dfb8-7708-91d2-125a95e19cb6,48.8899,2.3086,75017,48.8808,2.3415,75009,7,6,Saturday,12,7,1.89,48.8899_2.3086,48.8808_2.3415,504.7,844.7,1,7,2.6097446306277132
c56300bb-e6d5-01fe-4568-e46b43cc31cf,48.8171,2.3343,75014,48.8333,2.3596,75013,7,1,Thursday,13,26,1.29,48.8171_2.3343,48.8333_2.3596,535.9,1121.1,0,86,2.583648150115719
001b10c4-0ec1-68c9-a059-0a44159119bd,48.8809,2.3921,75019,48.8645,2.3924,75020,8,0,Tuesday,13,32,1.79,48.8809_2.3921,48.8645_2.3924,481.1,672.0,0,92,1.823731305330914
a85536f3-1bf8-fbeb-d06e-62e6dc5a2a83,48.8915,2.3485,75018,48.8942,2.3243,75017,1,0,Sunday,12,26,1.09,48.8915_2.3485,48.8942_2.3243,326.1,490.0,1,26,1.7944907594818194
52068f99-d493-227e-dcd3-c1302ad735da,48.8976,2.3564,75018,48.881,2.3776,75019,1,7,Friday,14,50,1.49,48.8976_2.3564,48.881_2.3776,570.8,890.8,0,170,2.4103060368118268
45e695b1-054b-8816-0d18-533e7efa2faf,48.8294,2.3436,75013,48.8564,2.3805,75011,3,0,Wednesday,12,8,3.09,48.8294_2.3436,48.8564_2.3805,847.5,1188.9,0,8,4.038010229034042
e5c85b51-55a7-b1ba-b76b-a3668250b447,48.8662,2.2887,75016,48.8797,2.3333,75009,7,1,Saturday,14,35,3.99,48.8662_2.2887,48.8797_2.3333,783.2,1225.3,1,155,3.590723883107068
ebaf263c-f2a6-7c7f-0c6d-f1bf9af149ca,48.8283,2.3526,75013,48.8448,2.3057,75015,9,3,Thursday,13,39,2.69,48.8283_2.3526,48.8448_2.3057,891.1,1293.5,0,99,3.892158158731697
85b303d3-756b-6c0d-cff0-c8ac3d1cd68c,48.8419,2.3138,75015,48.8646,2.3512,75002,4,4,Friday,12,52,2.49,48.8419_2.3138,48.8646_2.3512,925.1,1320.8,0,52,3.7227675523416046
ea3249e6-32ab-7704-d185-cd3a8c733b78,48.8912,2.3392,75018,48.8732,2.3446,75009,7,0,Saturday,12,42,1.79,48.8912_2.3392,48.8732_2.3446,686.1,736.0,1,42,2.040089570598315
68c2382b-eab6-03af-70f9-ce5838f401f3,48.8914,2.3197,75017,48.8761,2.3061,75008,1,3,Monday,12,57,1.49,48.8914_2.3197,48.8761_2.3061,470.7,867.6,0,57,1.9706045814918836
956c7124-d274-d21b-de52-3800767243a5,48.8496,2.3083,75007,48.8647,2.3464,75002,1,9,Sunday,12,10,1.89,48.8496_2.3083,48.8647_2.3464,743.2,1412.5,1,10,3.254024071523937
ef6c5999-5f93-f6e9-e36b-26fad9d2a060,48.8993,2.3477,75018,48.8915,2.3112,75017,6,0,Thursday,13,34,1.69,48.8993_2.3477,48.8915_2.3112,408.3,901.3,0,94,2.8057042231116576
796f9881-572a-bb53-2b6b-7b4229502326,48.841,2.388,75012,48.8722,2.3695,75010,2,5,Monday,12,33,2.79,48.841_2.388,48.8722_2.3695,849.5,1135.7,0,33,3.723952167818927
d02cf526-5662-d87b-7fe5-c73f1b7a4ea3,48.8781,2.374,75019,48.8506,2.3784,75012,3,2,Saturday,12,37,2.09,48.8781_2.374,48.8506_2.3784,642.4,1041.6,1,37,3.074756514647388
2f7be454-3af5-2271-702e-935a9436ff97,48.8719,2.2823,75016,48.8505,2.3097,75007,9,3,Friday,13,19,2.69,48.8719_2.2823,48.8505_2.3097,640.6,1245.1,0,79,3.111274935125592
ee6d6c4d-fbac-46f5-47c8-a4cc6445d014,48.8818,2.3467,75009,48.8603,2.3478,75001,7,6,Monday,12,16,1.69,48.8818_2.3467,48.8603_2.3478,570.7,783.8,0,16,2.392047571762667
09cef0ea-d6ca-df41-2df1-fe3fefd9373e,48.8799,2.3933,75019,48.8845,2.3371,75018,7,6,Tuesday,12,29,2.69,48.8799_2.3933,48.8845_2.3371,896.2,1341.6,0,29,4.141217965939078
9897d88f-a8b4-3255-dff2-b98a0fccb52e,48.8404,2.3349,75006,48.8281,2.312,75014,0,6,Monday,12,35,1.39,48.8404_2.3349,48.8281_2.312,570.5,815.4,0,35,2.1633259525565456
9b09819e-b1db-0f77-2973-5237bf74c160,48.8827,2.2997,75017,48.8847,2.3283,75018,0,9,Monday,12,12,1.89,48.8827_2.2997,48.8847_2.3283,425.6,743.8,0,12,2.103044393856568
6766ec38-efda-b524-1ea3-247219cf40ca,48.89,2.3552,75018,48.8704,2.3562,75010,3,8,Saturday,12,38,1.19,48.89_2.3552,48.8704_2.3562,431.0,712.6,1,38,2.1806500172476864
95fbda85-c6c0-17dc-e8bd-94380aa57c75,48.851,2.3272,75006,48.8449,2.2974,75015,4,5,Sunday,12,35,1.59,48.851_2.3272,48.8449_2.2974,435.0,712.3,1,35,2.283614893152104
f6c958fe-4a6e-9dde-750e-37a7feafe5b2,48.8717,2.289,75016,48.8824,2.295,75017,9,4,Monday,13,10,1.49,48.8717_2.289,48.8824_2.295,342.1,496.3,0,70,1.2681183765942217
f20e8bda-39cc-6d88-032f-594d0b82b61c,48.8377,2.2726,75015,48.8531,2.2936,75015,0,5,Saturday,14,23,1.79,48.8377_2.2726,48.8531_2.2936,467.9,873.0,1,143,2.3008278091156136
b0fde8c9-7575-117c-41ca-37f5f7de1a61,48.839,2.3209,75014,48.856,2.3069,75007,6,2,Tuesday,14,14,1.49,48.839_2.3209,48.856_2.3069,548.4,852.4,0,134,2.1500592428587306
1ef8021c-bce9-ff07-4ebb-7bc5a9988bcc,48.8505,2.2605,75016,48.8403,2.2882,75015,0,8,Sunday,12,37,2.09,48.8505_2.2605,48.8403_2.2882,433.7,981.2,1,37,2.3227343036243133
4b833e20-73bb-649a-0096-34b215d3c9ba,48.8739,2.3707,75010,48.8808,2.3415,75009,4,2,Monday,12,34,1.39,48.8739_2.3707,48.8808_2.3415,531.1,896.4,0,34,2.269049142385381
6238d0a0-cf5e-9ea3-6258-4ab368777bab,48.8347,2.3877,75012,48.8421,2.3524,75005,0,2,Friday,13,41,1.69,48.8347_2.3877,48.8421_2.3524,533.2,933.5,0,101,2.711371991800069
0db5d5b3-0286-a463-c5d1-feeb9f493357,48.8465,2.3893,75012,48.8667,2.3758,75011,5,8,Monday,13,51,2.59,48.8465_2.3893,48.8667_2.3758,691.7,838.0,0,111,2.4536970173075114
f9405fc1-9998-3c29-fcce-2fd20fc98aa3,48.8545,2.4002,75020,48.8267,2.3807,75013,8,9,Monday,14,49,3.59,48.8545_2.4002,48.8267_2.3807,624.6,1188.1,0,169,3.4047357663634465
bfc86ca4-059d-3e99-ca7b-0dc68c63ea50,48.8477,2.318,75007,48.8781,2.326,75008,0,5,Wednesday,13,55,2.09,48.8477_2.318,48.8781_2.326,812.4,1203.7,0,115,3.4306127010624716
97f5e7b8-6109-ce6d-638e-d6d16f55e046,48.8403,2.348,75005,48.8577,2.3702,75011,2,9,Wednesday,13,42,1.49,48.8403_2.348,48.8577_2.3702,583.8,860.3,0,102,2.526286735236545
dae3c720-2360-db82-1a14-3f918a34065b,48.8852,2.3803,75019,48.8471,2.3682,75012,4,2,Monday,12,34,2.79,48.8852_2.3803,48.8471_2.3682,889.8,1395.5,0,34,4.327997121643976
13d1ab6d-097b-2105-ee3c-763d29974088,48.8442,2.2877,75015,48.8491,2.2637,75016,1,6,Saturday,12,53,0.99,48.8442_2.2877,48.8491_2.2637,376.2,696.3,1,53,1.8387758237537668
70c455a9-2a1b-c112-3033-1476f53fc3dd,48.8189,2.3484,75013,48.8481,2.3751,75012,3,1,Saturday,13,56,2.39,48.8189_2.3484,48.8481_2.3751,827.8,1346.7,1,116,3.789664246401753
dd17b027-90fc-2f5b-3847-cd1e8731f19c,48.8483,2.3809,75012,48.8638,2.4111,75020,9,6,Sunday,14,22,2.39,48.8483_2.3809,48.8638_2.4111,533.7,996.1,1,142,2.8021914038150877
eac503ff-79d1-b233-a5c0-7ecfd38a1bdb,48.839,2.3209,75014,48.8421,2.3524,75005,1,0,Tuesday,14,47,1.59,48.839_2.3209,48.8421_2.3524,574.2,841.4,0,167,2.3309185790174123
cb60fefc-c47e-330e-99b7-02a20d5f024a,48.8788,2.2901,75017,48.8689,2.293,75016,0,2,Saturday,12,2,1.39,48.8788_2.2901,48.8689_2.293,253.6,484.5,1,2,1.1210764919472138
41d1c954-107a-34af-5c72-4d49e375d8af,48.8264,2.3197,75014,48.8242,2.33,75014,0,6,Sunday,13,44,1.09,48.8264_2.3197,48.8242_2.33,204.5,269.3,1,104,0.7927127447839489
4741fb17-5942-adba-d057-6ddf43237e08,48.8921,2.3408,75018,48.8699,2.3493,75002,9,5,Thursday,14,19,1.49,48.8921_2.3408,48.8699_2.3493,586.1,785.4,0,139,2.5455806232645792
9c369f6d-9121-9f59-df24-0ae53301deb4,48.8926,2.3495,75018,48.8766,2.3106,75008,2,1,Saturday,12,9,1.99,48.8926_2.3495,48.8766_2.3106,677.4,1162.7,1,9,3.3549323972499456
845414a1-185f-6df3-a6d5-eb2ee891f80c,48.8319,2.3354,75014,48.8334,2.3692,75013,4,8,Sunday,12,55,1.79,48.8319_2.3354,48.8334_2.3692,455.3,739.7,1,55,2.4796184889721045
eceb9505-dbc3-3e56-c8a1-7945ca6d3e06,48.8852,2.2931,75017,48.8744,2.3205,75008,9,6,Monday,14,31,1.49,48.8852_2.2931,48.8744_2.3205,341.7,867.1,0,151,2.335989593936029
e618d25d-15f8-2b2f-bc89-6faf4cf46277,48.8918,2.3243,75017,48.877,2.3556,75010,4,0,Sunday,12,23,1.59,48.8918_2.3243,48.877_2.3556,585.9,930.6,1,23,2.818898737859257
a2939b3b-7fa7-4d8a-ff88-ec827f99d273,48.8238,2.3556,75013,48.8367,2.3229,75014,2,7,Saturday,14,35,1.59,48.8238_2.3556,48.8367_2.3229,534.3,956.5,1,155,2.790498571583134
c693135a-a5c8-e6fa-0a3a-265e88439f8a,48.8977,2.3739,75019,48.8885,2.3185,75017,0,6,Monday,12,40,2.49,48.8977_2.3739,48.8885_2.3185,623.5,1299.7,0,40,4.177325122338313
a5160d17-e71f-7674-8588-3d4441b11180,48.8645,2.3924,75020,48.8599,2.3632,75003,3,4,Tuesday,14,44,2.29,48.8645_2.3924,48.8599_2.3632,527.9,775.7,0,164,2.1964310280016766
9f51958a-94b6-43ed-5aed-b7243d49659f,48.8912,2.3021,75017,48.8823,2.3391,75018,8,5,Saturday,12,1,1.99,48.8912_2.3021,48.8823_2.3391,519.6,986.3,1,1,2.880631568376711
27be0381-6544-c97d-e078-9f97213c121c,48.8718,2.3521,75010,48.8816,2.3231,75008,7,5,Saturday,12,19,1.79,48.8718_2.3521,48.8816_2.3231,607.9,878.7,1,19,2.3843773691789916
4b3099ec-d436-4172-b60b-7264a69cfd32,48.8812,2.3407,75009,48.8977,2.3421,75018,2,6,Saturday,14,28,1.69,48.8812_2.3407,48.8977_2.3421,436.0,683.4,1,148,1.8375718132120262
7dd5d97e-086d-996c-2205-7b918d3d8867,48.8822,2.3173,75017,48.8603,2.3411,75001,4,5,Friday,14,44,2.89,48.8822_2.3173,48.8603_2.3411,807.3,1165.3,0,164,2.9933464415741735
40faecc1-ac48-ca59-c95c-2b4081e3e1ba,48.8776,2.3624,75010,48.8853,2.3474,75018,2,6,Friday,14,19,1.59,48.8776_2.3624,48.8853_2.3474,345.4,549.8,0,139,1.3914684700082998
f7b2b3d7-4873-d80b-9f1b-e6351d507232,48.8503,2.2686,75016,48.8419,2.3138,75015,6,0,Sunday,13,54,2.59,48.8503_2.2686,48.8419_2.3138,763.3,1319.8,1,114,3.436896230870518
04e93690-0b4e-3fdc-4907-68b00530aee3,48.8818,2.3467,75009,48.8606,2.3506,75004,8,2,Tuesday,14,54,2.49,48.8818_2.3467,48.8606_2.3506,595.9,760.7,0,174,2.3745304091490453
e6759c13-1a34-3898-c8e4-3374e2d796df,48.8861,2.3775,75019,48.8809,2.3299,75009,6,0,Saturday,14,16,2.89,48.8861_2.3775,48.8809_2.3299,755.0,1165.9,1,136,3.5282621019230693
6c80e406-0157-586f-f3ef-5d61d8e19c50,48.8465,2.3893,75012,48.8188,2.3605,75013,7,5,Tuesday,14,31,3.19,48.8465_2.3893,48.8188_2.3605,876.2,1463.6,0,151,3.7324001780170506
6ffef3e8-018f-44bb-980b-f4573ef8aea6,48.8769,2.3954,75019,48.8791,2.3508,75010,5,5,Friday,13,41,1.99,48.8769_2.3954,48.8791_2.3508,719.8,1072.4,0,101,3.2707173057254284
ebe21368-98c7-5205-1e01-a934402d0baf,48.8371,2.3228,75014,48.8214,2.348,75013,5,5,Monday,14,50,1.39,48.8371_2.3228,48.8214_2.348,432.1,849.2,0,170,2.5397662634857854
9d39013a-f682-e543-f2c5-43bcdc5c105b,48.8518,2.3292,75006,48.8692,2.3324,75002,7,0,Tuesday,14,32,2.89,48.8518_2.3292,48.8692_2.3324,436.1,683.2,0,152,1.9489047578183891
bc8d821e-5a74-a8f7-3504-bed816b8260c,48.8388,2.3053,75015,48.8386,2.3568,75005,6,7,Friday,14,4,2.99,48.8388_2.3053,48.8386_2.3568,753.5,1240.9,0,124,3.7691702804665193
4be91cbc-caa2-e10f-4c40-70985dd64593,48.846,2.2968,75015,48.8759,2.3422,75009,9,4,Saturday,12,52,3.29,48.846_2.2968,48.8759_2.3422,955.7,1681.4,1,52,4.699378303869824
97d01e70-2f1d-9bef-53b5-3b92a2cb5f38,48.8588,2.3849,75011,48.8835,2.3365,75018,7,9,Wednesday,12,12,3.09,48.8588_2.3849,48.8835_2.3365,890.9,1271.6,0,12,4.48045486202058
c8e8868f-e515-8377-2d66-1445bb61ef9d,48.8668,2.3968,75020,48.8733,2.3594,75010,2,8,Monday,14,45,2.09,48.8668_2.3968,48.8733_2.3594,629.9,925.6,0,165,2.829336218623477
6a1891a5-4907-5479-19e8-065b113ed69c,48.8834,2.3388,75018,48.8911,2.299,75017,1,8,Sunday,14,32,2.49,48.8834_2.3388,48.8911_2.299,556.3,993.9,1,152,3.0333434525379053
f89719c4-e92e-63ec-54ab-6b3e9ea8d62e,48.8551,2.3873,75011,48.8328,2.3535,75013,1,7,Monday,14,44,2.99,48.8551_2.3873,48.8328_2.3535,683.7,1033.0,0,164,3.5023695337894876
a375545d-cc14-577b-a816-e6c789750e81,48.8506,2.3742,75012,48.8812,2.3407,75009,5,4,Saturday,14,2,2.89,48.8506_2.3742,48.8812_2.3407,863.5,1273.6,1,122,4.193091613634379
650bb629-cb34-6925-128c-8b2b867b77e6,48.827,2.3483,75013,48.8606,2.3561,75003,3,3,Thursday,12,30,1.99,48.827_2.3483,48.8606_2.3561,826.3,1214.0,0,30,3.779505337299625
43db0235-1184-d8fb-bd33-5a642d79f3f6,48.8451,2.2615,75016,48.8594,2.2665,75016,6,1,Friday,12,20,0.99,48.8451_2.2615,48.8594_2.2665,221.9,596.5,0,20,1.6316308507370725
a2786875-e1ae-1007-d9ce-72ab5ceacdc0,48.8731,2.281,75016,48.8773,2.3197,75008,3,9,Friday,14,50,2.29,48.8731_2.281,48.8773_2.3197,549.1,1090.0,0,170,2.8685256714400023
f525e3d6-7098-48fd-22a7-c34946a6452d,48.8383,2.3693,75013,48.8737,2.3857,75020,5,2,Monday,14,33,3.39,48.8383_2.3693,48.8737_2.3857,1012.7,1378.8,0,153,4.115109848860192
065963f2-9471-15e5-8ded-3a7c0eeae85f,48.8458,2.2999,75015,48.8404,2.2565,75016,5,1,Friday,13,50,2.69,48.8458_2.2999,48.8404_2.2565,606.2,1178.3,0,110,3.2322771814101103
0c614595-9d7c-5882-5ce3-2ac34a1e1ea7,48.8339,2.3203,75014,48.8579,2.3343,75006,7,7,Friday,13,35,2.09,48.8339_2.3203,48.8579_2.3343,533.8,1038.7,0,95,2.858564156975406
d82677a1-4b5f-0fc3-89c9-36a94ab15a67,48.8907,2.3345,75018,48.8804,2.3748,75019,9,1,Sunday,12,48,1.29,48.8907_2.3345,48.8804_2.3748,674.7,1043.8,1,48,3.1614105600048887
54eefdba-9a04-bb70-b334-25baf3871cf4,48.8822,2.3173,75017,48.8918,2.3243,75017,1,5,Saturday,12,50,1.49,48.8822_2.3173,48.8918_2.3243,382.7,552.8,1,50,1.183828088043411
3c0502c1-38bb-43b9-73bc-e2b964864cee,48.8616,2.273,75016,48.8734,2.2787,75016,6,5,Wednesday,13,19,1.09,48.8616_2.273,48.8734_2.2787,394.0,661.2,0,79,1.37674849688273
634c816e-93d8-7e8e-f437-109d00750c4d,48.876,2.3298,75009,48.8689,2.3739,75011,5,4,Tuesday,12,23,1.89,48.876_2.3298,48.8689_2.3739,681.5,1145.2,0,23,3.3205670145200066
20b93235-9c0c-7b1e-9230-16a1cca02f81,48.8474,2.3181,75007,48.8303,2.3643,75013,9,7,Thursday,14,52,2.69,48.8474_2.3181,48.8303_2.3643,747.0,1234.2,0,172,3.8791768154398256
f1ebce9b-a07e-dc25-1345-a19c54cf8fd3,48.8494,2.3724,75012,48.8413,2.3684,75013,3,6,Wednesday,13,48,1.09,48.8494_2.3724,48.8413_2.3684,280.9,352.0,0,108,0.9470492052399246
12e0c8b2-bad6-40fb-1948-8dec4f65d4d9,48.866,2.2959,75016,48.8823,2.3292,75009,8,6,Thursday,13,1,2.19,48.866_2.2959,48.8823_2.3292,634.3,1087.6,0,61,3.035816819377173
7db931ce-05a0-f421-5a79-b46a26b61b06,48.8683,2.3498,75002,48.886,2.3021,75017,8,1,Friday,12,44,2.69,48.8683_2.3498,48.886_2.3021,687.0,1273.0,0,44,4.005242844063457
b8c6773e-9610-c047-f849-07a1d5810613,48.8863,2.3771,75019,48.876,2.3298,75009,7,7,Friday,13,35,2.39,48.8863_2.3771,48.876_2.3298,811.6,1032.5,0,95,3.643478968684221
66b9b21b-9429-1726-6557-338d6175f16a,48.85,2.3928,75011,48.833,2.386,75012,9,1,Monday,12,11,1.29,48.85_2.3928,48.833_2.386,553.4,734.6,0,11,1.9547229711785572
23ef111c-fd60-8ed9-8b0c-b13ff242d8f9,48.8299,2.3272,75014,48.8171,2.3343,75014,5,3,Wednesday,12,45,1.29,48.8299_2.3272,48.8171_2.3343,296.8,648.1,0,45,1.5152384476062388
1eb62178-76cf-14a2-7d90-d1f86ca1c7a8,48.8645,2.3924,75020,48.8735,2.3424,75009,9,6,Thursday,13,22,2.59,48.8645_2.3924,48.8735_2.3424,787.4,1176.3,0,82,3.7915658720496257
b5004950-b5f5-0316-a453-35cc137fcd2b,48.854,2.3382,75006,48.8707,2.3777,75011,9,9,Tuesday,14,30,2.89,48.854_2.3382,48.8707_2.3777,933.3,1264.6,0,150,3.434750551720245
d8795cf7-e952-1b45-2e61-5d43f5a6b6dd,48.8297,2.3288,75014,48.8496,2.3295,75006,3,7,Wednesday,14,52,1.89,48.8297_2.3288,48.8496_2.3295,363.4,739.0,0,172,2.2133750420582508
4b703e9e-6ee4-a785-4b98-a7b581164669,48.8694,2.363,75010,48.8827,2.3304,75009,6,9,Tuesday,12,3,1.89,48.8694_2.363,48.8827_2.3304,548.7,794.1,0,3,2.8055415545697384
67c3203d-eb43-f541-fb4e-05247b11568f,48.8494,2.3724,75012,48.8413,2.4024,75012,7,4,Tuesday,13,8,1.59,48.8494_2.3724,48.8413_2.4024,539.7,762.0,0,68,2.372884755415132
380a4a2c-a403-1a4c-3d38-4383378ff0c0,48.8404,2.3349,75006,48.828,2.2933,75015,1,0,Sunday,12,26,1.59,48.8404_2.3349,48.828_2.2933,613.2,1126.6,1,26,3.3424755379977595
1c30ebae-36ae-f2f8-29ff-46216041c0e9,48.8487,2.4118,75020,48.8455,2.3768,75012,9,7,Thursday,12,20,1.59,48.8487_2.4118,48.8455_2.3768,384.2,834.4,0,20,2.5856978307322973
09650fe0-d5df-6c49-9942-69b4dd60375a,48.8708,2.3687,75010,48.8748,2.3955,75020,1,1,Saturday,14,38,1.99,48.8708_2.3687,48.8748_2.3955,515.6,681.6,1,158,2.0098942355439298
7593afba-1a17-2460-fb72-951a05613af9,48.8822,2.3173,75017,48.8914,2.3197,75017,2,8,Saturday,14,1,1.69,48.8822_2.3173,48.8914_2.3197,328.3,507.2,1,121,1.0379359650935107
8c5574cc-785f-60a7-3766-88560b9714b0,48.8797,2.3493,75009,48.884,2.3837,75019,7,6,Tuesday,13,33,2.29,48.8797_2.3493,48.884_2.3837,578.1,782.9,0,93,2.560485443877936
13ae4690-af3c-d650-e6fb-b698d951dd59,48.8269,2.3325,75014,48.8534,2.338,75006,4,5,Thursday,13,22,2.09,48.8269_2.3325,48.8534_2.338,603.5,974.2,0,82,2.974034207927642
00f24603-8295-1fe0-52c5-53b5d2f74429,48.8557,2.2744,75016,48.8594,2.2665,75016,1,2,Saturday,14,37,0.89,48.8557_2.2744,48.8594_2.2665,260.2,352.0,1,157,0.7094369112073519
03f7ba05-cf4b-b315-2325-4d812bdfb727,48.8718,2.3521,75010,48.8604,2.31,75007,8,2,Thursday,13,25,2.09,48.8718_2.3521,48.8604_2.31,917.3,1255.6,0,85,3.330162161155774
ee31aabc-053f-dce6-f7c7-bec0092bb179,48.8347,2.4003,75012,48.8552,2.3932,75011,8,8,Tuesday,12,37,2.09,48.8347_2.4003,48.8552_2.3932,600.9,738.9,0,37,2.337960267741899
99cb37c7-6e7f-bad2-9efb-00b7a397b217,48.8213,2.3466,75013,48.8331,2.3183,75014,8,6,Wednesday,14,20,2.09,48.8213_2.3466,48.8331_2.3183,509.0,948.5,0,140,2.4522151768598484
df803cce-7f3b-4a27-3289-92a173e3cabd,48.852,2.349,75005,48.8449,2.3102,75015,2,8,Monday,14,17,1.59,48.852_2.349,48.8449_2.3102,558.8,916.9,0,137,2.946808636221907
08ba3f66-b596-da46-0fd0-fc309e875edb,48.8914,2.3197,75017,48.8927,2.3421,75018,1,6,Saturday,12,53,1.19,48.8914_2.3197,48.8927_2.3421,270.0,424.4,1,53,1.643998311103763
36aba819-8b3d-5eb0-9aeb-da58c535693e,48.8843,2.2993,75017,48.8669,2.2991,75016,5,4,Friday,13,41,1.69,48.8843_2.2993,48.8669_2.2991,390.8,717.7,0,101,1.9348496814861347
c9e6e630-9a55-3472-a15b-74ada3da4c94,48.8682,2.3508,75002,48.8739,2.3761,75019,8,5,Saturday,12,50,1.29,48.8682_2.3508,48.8739_2.3761,604.0,747.6,1,50,1.955960198433061
